[1456511400] LOG ROTATION: DAILY
[1456511400] LOG VERSION: 2.0
[1456511400] CURRENT HOST STATE: Nagios Server;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.04 ms
[1456511400] CURRENT HOST STATE: credr_DW_52.76.17.124;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.46 ms
[1456511400] CURRENT HOST STATE: credr_db_prod_master_52.76.120.118;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.62 ms
[1456511400] CURRENT HOST STATE: credr_db_prod_middle_52.76.193.246;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.68 ms
[1456511400] CURRENT HOST STATE: credr_db_prod_slave_52.76.187.176;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.69 ms
[1456511400] CURRENT HOST STATE: credr_dev_52.74.244.220;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.72 ms
[1456511400] CURRENT HOST STATE: credr_prod_52.74.247.15;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.50 ms
[1456511400] CURRENT HOST STATE: credr_prodsolr_52.74.114.132;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.31 ms
[1456511400] CURRENT HOST STATE: credr_stage_52.76.16.57;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.56 ms
[1456555967] SERVICE NOTIFICATION: nagiosinfra;offokplese_52.74.206.204;Current Load;OK;notify-service-by-email;OK - load average: 0.04, 0.03, 0.05
[1456555967] wproc: NOTIFY job 127 from worker Core Worker 14914 is a non-check helper but exited with return code 2
[1456555967] wproc:   host=offokplese_52.74.206.204; service=Current Load; contact=mohit
[1456555967] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456555967] wproc:   stderr line 01: Send options without primary recipient specified.
[1456555967] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456555967] wproc: NOTIFY job 126 from worker Core Worker 14912 is a non-check helper but exited with return code 2
[1456555967] wproc:   host=offokplese_52.74.206.204; service=Current Load; contact=vivek
[1456555967] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456555967] wproc:   stderr line 01: Send options without primary recipient specified.
[1456555967] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456555967] wproc: NOTIFY job 127 from worker Core Worker 14913 is a non-check helper but exited with return code 2
[1456555967] wproc:   host=offokplese_52.74.206.204; service=Current Load; contact=nagiosinfra
[1456555967] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456555967] wproc:   stderr line 01: Send options without primary recipient specified.
[1456555967] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456555982] SERVICE ALERT: offokplese_52.74.206.204;Current Users;OK;HARD;3;USERS OK - 1 users currently logged in
[1456555982] SERVICE NOTIFICATION: vivek;offokplese_52.74.206.204;Current Users;OK;notify-service-by-email;USERS OK - 1 users currently logged in
[1456555982] SERVICE NOTIFICATION: nagiosadmin;offokplese_52.74.206.204;Current Users;OK;notify-service-by-email;USERS OK - 1 users currently logged in
[1456555982] SERVICE NOTIFICATION: mohit;offokplese_52.74.206.204;Current Users;OK;notify-service-by-email;USERS OK - 1 users currently logged in
[1456555982] SERVICE NOTIFICATION: nagiosinfra;offokplese_52.74.206.204;Current Users;OK;notify-service-by-email;USERS OK - 1 users currently logged in
[1456555982] wproc: NOTIFY job 135 from worker Core Worker 14914 is a non-check helper but exited with return code 2
[1456555982] wproc:   host=offokplese_52.74.206.204; service=Current Users; contact=mohit
[1456555982] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456555982] wproc:   stderr line 01: Send options without primary recipient specified.
[1456555982] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456555982] wproc: NOTIFY job 134 from worker Core Worker 14912 is a non-check helper but exited with return code 2
[1456555982] wproc:   host=offokplese_52.74.206.204; service=Current Users; contact=vivek
[1456555982] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456555982] wproc:   stderr line 01: Send options without primary recipient specified.
[1456555982] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456555982] wproc: NOTIFY job 135 from worker Core Worker 14913 is a non-check helper but exited with return code 2
[1456555982] wproc:   host=offokplese_52.74.206.204; service=Current Users; contact=nagiosinfra
[1456555982] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456555982] wproc:   stderr line 01: Send options without primary recipient specified.
[1456555982] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456555997] SERVICE ALERT: offokplese_52.74.206.204;Memory;OK;HARD;3;[MEMORY] Total: 3952 MB - Used: 207 MB - 5% [SWAP] Total: 0 MB - Used: 0 MB - 0%
[1456555997] SERVICE NOTIFICATION: vivek;offokplese_52.74.206.204;Memory;OK;notify-service-by-email;[MEMORY] Total: 3952 MB - Used: 207 MB - 5% [SWAP] Total: 0 MB - Used: 0 MB - 0%
[1456555997] SERVICE NOTIFICATION: nagiosadmin;offokplese_52.74.206.204;Memory;OK;notify-service-by-email;[MEMORY] Total: 3952 MB - Used: 207 MB - 5% [SWAP] Total: 0 MB - Used: 0 MB - 0%
[1456555997] SERVICE NOTIFICATION: mohit;offokplese_52.74.206.204;Memory;OK;notify-service-by-email;[MEMORY] Total: 3952 MB - Used: 207 MB - 5% [SWAP] Total: 0 MB - Used: 0 MB - 0%
[1456555997] SERVICE NOTIFICATION: nagiosinfra;offokplese_52.74.206.204;Memory;OK;notify-service-by-email;[MEMORY] Total: 3952 MB - Used: 207 MB - 5% [SWAP] Total: 0 MB - Used: 0 MB - 0%
[1456555997] wproc: NOTIFY job 136 from worker Core Worker 14913 is a non-check helper but exited with return code 2
[1456555997] wproc:   host=offokplese_52.74.206.204; service=Memory; contact=vivek
[1456555997] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456555997] wproc:   stderr line 01: Send options without primary recipient specified.
[1456555997] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456555997] wproc: NOTIFY job 137 from worker Core Worker 14915 is a non-check helper but exited with return code 2
[1456555997] wproc:   host=offokplese_52.74.206.204; service=Memory; contact=mohit
[1456555997] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456555997] wproc:   stderr line 01: Send options without primary recipient specified.
[1456555997] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456555997] wproc:   stderr line 03: /usr/bin/printf: write error: Broken pipe
[1456555997] wproc: NOTIFY job 137 from worker Core Worker 14914 is a non-check helper but exited with return code 2
[1456555997] wproc:   host=offokplese_52.74.206.204; service=Memory; contact=nagiosinfra
[1456555997] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456555997] wproc:   stderr line 01: Send options without primary recipient specified.
[1456555997] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556006] SERVICE ALERT: offokplese_52.74.206.204;Total Processes;OK;HARD;3;PROCS OK: 111 processes
[1456556006] SERVICE NOTIFICATION: vivek;offokplese_52.74.206.204;Total Processes;OK;notify-service-by-email;PROCS OK: 111 processes
[1456556006] SERVICE NOTIFICATION: nagiosadmin;offokplese_52.74.206.204;Total Processes;OK;notify-service-by-email;PROCS OK: 111 processes
[1456556006] SERVICE NOTIFICATION: mohit;offokplese_52.74.206.204;Total Processes;OK;notify-service-by-email;PROCS OK: 111 processes
[1456556006] SERVICE NOTIFICATION: nagiosinfra;offokplese_52.74.206.204;Total Processes;OK;notify-service-by-email;PROCS OK: 111 processes
[1456556006] wproc: NOTIFY job 138 from worker Core Worker 14913 is a non-check helper but exited with return code 2
[1456556006] wproc:   host=offokplese_52.74.206.204; service=Total Processes; contact=nagiosinfra
[1456556006] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456556006] wproc:   stderr line 01: Send options without primary recipient specified.
[1456556006] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556006] wproc: NOTIFY job 138 from worker Core Worker 14914 is a non-check helper but exited with return code 2
[1456556006] wproc:   host=offokplese_52.74.206.204; service=Total Processes; contact=mohit
[1456556006] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456556006] wproc:   stderr line 01: Send options without primary recipient specified.
[1456556006] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556006] wproc: NOTIFY job 137 from worker Core Worker 14912 is a non-check helper but exited with return code 2
[1456556006] wproc:   host=offokplese_52.74.206.204; service=Total Processes; contact=vivek
[1456556006] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456556006] wproc:   stderr line 01: Send options without primary recipient specified.
[1456556006] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556032] SERVICE ALERT: offokplese_52.74.206.204;Ping Check;OK;HARD;3;PING OK - Packet loss = 0%, RTA = 0.04 ms
[1456556032] SERVICE NOTIFICATION: vivek;offokplese_52.74.206.204;Ping Check;OK;notify-service-by-email;PING OK - Packet loss = 0%, RTA = 0.04 ms
[1456556032] SERVICE NOTIFICATION: nagiosadmin;offokplese_52.74.206.204;Ping Check;OK;notify-service-by-email;PING OK - Packet loss = 0%, RTA = 0.04 ms
[1456556032] SERVICE NOTIFICATION: mohit;offokplese_52.74.206.204;Ping Check;OK;notify-service-by-email;PING OK - Packet loss = 0%, RTA = 0.04 ms
[1456556032] SERVICE NOTIFICATION: nagiosinfra;offokplese_52.74.206.204;Ping Check;OK;notify-service-by-email;PING OK - Packet loss = 0%, RTA = 0.04 ms
[1456556032] wproc: NOTIFY job 144 from worker Core Worker 14914 is a non-check helper but exited with return code 2
[1456556032] wproc:   host=offokplese_52.74.206.204; service=Ping Check; contact=mohit
[1456556032] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456556032] wproc:   stderr line 01: Send options without primary recipient specified.
[1456556032] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556032] wproc: NOTIFY job 144 from worker Core Worker 14913 is a non-check helper but exited with return code 2
[1456556032] wproc:   host=offokplese_52.74.206.204; service=Ping Check; contact=nagiosinfra
[1456556032] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456556032] wproc:   stderr line 01: Send options without primary recipient specified.
[1456556032] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556032] wproc:   stderr line 03: /usr/bin/printf: write error: Broken pipe
[1456556032] wproc: NOTIFY job 143 from worker Core Worker 14912 is a non-check helper but exited with return code 2
[1456556032] wproc:   host=offokplese_52.74.206.204; service=Ping Check; contact=vivek
[1456556032] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456556032] wproc:   stderr line 01: Send options without primary recipient specified.
[1456556032] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556043] SERVICE ALERT: offokplese_52.74.206.204;Root Partition;OK;HARD;3;DISK OK - free space: / 17575 MB (92% inode=93%):
[1456556043] SERVICE NOTIFICATION: vivek;offokplese_52.74.206.204;Root Partition;OK;notify-service-by-email;DISK OK - free space: / 17575 MB (92% inode=93%):
[1456556043] SERVICE NOTIFICATION: nagiosadmin;offokplese_52.74.206.204;Root Partition;OK;notify-service-by-email;DISK OK - free space: / 17575 MB (92% inode=93%):
[1456556043] SERVICE NOTIFICATION: mohit;offokplese_52.74.206.204;Root Partition;OK;notify-service-by-email;DISK OK - free space: / 17575 MB (92% inode=93%):
[1456556043] SERVICE NOTIFICATION: nagiosinfra;offokplese_52.74.206.204;Root Partition;OK;notify-service-by-email;DISK OK - free space: / 17575 MB (92% inode=93%):
[1456556043] wproc: NOTIFY job 148 from worker Core Worker 14915 is a non-check helper but exited with return code 2
[1456556043] wproc:   host=offokplese_52.74.206.204; service=Root Partition; contact=vivek
[1456556043] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456556043] wproc:   stderr line 01: Send options without primary recipient specified.
[1456556043] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556043] wproc: NOTIFY job 148 from worker Core Worker 14913 is a non-check helper but exited with return code 2
[1456556043] wproc:   host=offokplese_52.74.206.204; service=Root Partition; contact=mohit
[1456556043] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456556043] wproc:   stderr line 01: Send options without primary recipient specified.
[1456556043] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556043] wproc: NOTIFY job 148 from worker Core Worker 14912 is a non-check helper but exited with return code 2
[1456556043] wproc:   host=offokplese_52.74.206.204; service=Root Partition; contact=nagiosinfra
[1456556043] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456556043] wproc:   stderr line 01: Send options without primary recipient specified.
[1456556043] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556103] SERVICE ALERT: offokplese_52.74.206.204;Zombie Process;OK;HARD;3;PROCS OK: 0 processes with STATE = Z
[1456556103] SERVICE NOTIFICATION: vivek;offokplese_52.74.206.204;Zombie Process;OK;notify-service-by-email;PROCS OK: 0 processes with STATE = Z
[1456556103] SERVICE NOTIFICATION: nagiosadmin;offokplese_52.74.206.204;Zombie Process;OK;notify-service-by-email;PROCS OK: 0 processes with STATE = Z
[1456556103] SERVICE NOTIFICATION: mohit;offokplese_52.74.206.204;Zombie Process;OK;notify-service-by-email;PROCS OK: 0 processes with STATE = Z
[1456556103] SERVICE NOTIFICATION: nagiosinfra;offokplese_52.74.206.204;Zombie Process;OK;notify-service-by-email;PROCS OK: 0 processes with STATE = Z
[1456556103] wproc: NOTIFY job 158 from worker Core Worker 14915 is a non-check helper but exited with return code 2
[1456556103] wproc:   host=offokplese_52.74.206.204; service=Zombie Process; contact=vivek
[1456556103] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456556103] wproc:   stderr line 01: Send options without primary recipient specified.
[1456556103] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556103] wproc: NOTIFY job 158 from worker Core Worker 14912 is a non-check helper but exited with return code 2
[1456556103] wproc:   host=offokplese_52.74.206.204; service=Zombie Process; contact=nagiosinfra
[1456556103] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456556103] wproc:   stderr line 01: Send options without primary recipient specified.
[1456556103] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556103] wproc: NOTIFY job 158 from worker Core Worker 14913 is a non-check helper but exited with return code 2
[1456556103] wproc:   host=offokplese_52.74.206.204; service=Zombie Process; contact=mohit
[1456556103] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456556103] wproc:   stderr line 01: Send options without primary recipient specified.
[1456556103] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556103] wproc:   stderr line 03: /usr/bin/printf: write error: Broken pipe
[1456556134] SERVICE ALERT: offokplese_52.74.206.204;CPU Usage;OK;HARD;3;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1456556134] SERVICE NOTIFICATION: vivek;offokplese_52.74.206.204;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1456556134] SERVICE NOTIFICATION: nagiosadmin;offokplese_52.74.206.204;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1456556134] SERVICE NOTIFICATION: mohit;offokplese_52.74.206.204;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1456556134] SERVICE NOTIFICATION: nagiosinfra;offokplese_52.74.206.204;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1456556134] wproc: NOTIFY job 165 from worker Core Worker 14912 is a non-check helper but exited with return code 2
[1456556134] wproc:   host=offokplese_52.74.206.204; service=CPU Usage; contact=mohit
[1456556134] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456556134] wproc:   stderr line 01: Send options without primary recipient specified.
[1456556134] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556134] wproc:   stderr line 03: /usr/bin/printf: write error: Broken pipe
[1456556134] wproc: NOTIFY job 166 from worker Core Worker 14915 is a non-check helper but exited with return code 2
[1456556134] wproc:   host=offokplese_52.74.206.204; service=CPU Usage; contact=nagiosinfra
[1456556134] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456556134] wproc:   stderr line 01: Send options without primary recipient specified.
[1456556134] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556134] wproc: NOTIFY job 165 from worker Core Worker 14914 is a non-check helper but exited with return code 2
[1456556134] wproc:   host=offokplese_52.74.206.204; service=CPU Usage; contact=vivek
[1456556134] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456556134] wproc:   stderr line 01: Send options without primary recipient specified.
[1456556134] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456556836] Caught SIGTERM, shutting down...
[1456556836] Successfully shutdown... (PID=14911)
[1456556836] Event broker module 'NERD' deinitialized successfully.
[1456556837] Nagios 4.1.1 starting... (PID=17277)
[1456556837] Local time is Sat Feb 27 12:37:17 IST 2016
[1456556837] LOG VERSION: 2.0
[1456556837] qh: Socket '/usr/local/nagios/var/rw/nagios.qh' successfully initialized
[1456556837] qh: core query handler registered
[1456556837] nerd: Channel hostchecks registered successfully
[1456556837] nerd: Channel servicechecks registered successfully
[1456556837] nerd: Channel opathchecks registered successfully
[1456556837] nerd: Fully initialized and ready to rock!
[1456556837] wproc: Successfully registered manager as @wproc with query handler
[1456556837] wproc: Registry request: name=Core Worker 17281;pid=17281
[1456556837] wproc: Registry request: name=Core Worker 17280;pid=17280
[1456556837] wproc: Registry request: name=Core Worker 17279;pid=17279
[1456556837] wproc: Registry request: name=Core Worker 17278;pid=17278
[1456556837] Warning: Duplicate definition found for service 'CPU Usage' on host 'credr_prod_52.74.247.15' (config file '/usr/local/nagios/etc/servers/credr_prod_52.74.247.15.cfg', starting on line 76)
[1456556837] Warning: Duplicate definition found for service 'Current Load' on host 'credr_prod_52.74.247.15' (config file '/usr/local/nagios/etc/servers/credr_prod_52.74.247.15.cfg', starting on line 67)
[1456556837] Successfully launched command file worker with pid 17282
[1456556866] EXTERNAL COMMAND: SCHEDULE_FORCED_SVC_CHECK;motoassist_52.76.71.31;CPU Usage;1456556865
[1456556867] HOST ALERT: motoassist_52.76.71.31;DOWN;SOFT;1;PING CRITICAL - Packet loss = 100%
[1456556874] EXTERNAL COMMAND: SCHEDULE_FORCED_SVC_CHECK;motoassist_52.76.71.31;CPU Usage;1456556873
[1456556904] EXTERNAL COMMAND: SCHEDULE_FORCED_HOST_CHECK;motoassist_52.76.71.31;1456556903
[1456556912] SERVICE ALERT: motoassist_52.76.71.31;CPU Usage;CRITICAL;SOFT;1;CHECK_NRPE: Socket timeout after 60 seconds.
[1456556926] SERVICE ALERT: motoassist_52.76.71.31;CPU Usage;CRITICAL;SOFT;2;CHECK_NRPE: Socket timeout after 60 seconds.
[1456556927] SERVICE ALERT: motoassist_52.76.71.31;Current Load;CRITICAL;SOFT;1;CHECK_NRPE: Socket timeout after 60 seconds.
[1456556934] HOST ALERT: motoassist_52.76.71.31;DOWN;SOFT;2;PING CRITICAL - Packet loss = 100%
[1456556934] SERVICE ALERT: motoassist_52.76.71.31;CPU Usage;CRITICAL;HARD;3;CHECK_NRPE: Socket timeout after 60 seconds.
[1456556942] SERVICE ALERT: motoassist_52.76.71.31;Current Users;CRITICAL;SOFT;1;CHECK_NRPE: Socket timeout after 60 seconds.
[1456556957] SERVICE ALERT: motoassist_52.76.71.31;Memory;CRITICAL;SOFT;1;CHECK_NRPE: Socket timeout after 60 seconds.
[1456556961] EXTERNAL COMMAND: SCHEDULE_FORCED_HOST_CHECK;motoassist_52.76.71.31;1456556960
[1456556964] HOST ALERT: motoassist_52.76.71.31;DOWN;SOFT;4;PING CRITICAL - Packet loss = 100%
[1456556987] SERVICE ALERT: motoassist_52.76.71.31;Current Load;CRITICAL;SOFT;2;CHECK_NRPE: Socket timeout after 60 seconds.
[1456556988] wproc: Core Worker 17281: job 22 (pid=17461) timed out. Killing it
[1456556988] wproc: CHECK job 22 from worker Core Worker 17281 timed out after 60.01s
[1456556988] wproc:   host=motoassist_52.76.71.31; service=Ping Check;
[1456556988] wproc:   early_timeout=1; exited_ok=0; wait_status=0; error_code=62;
[1456556988] Warning: Check of service 'Ping Check' on host 'motoassist_52.76.71.31' timed out after 60.005s!
[1456556988] SERVICE ALERT: motoassist_52.76.71.31;Ping Check;CRITICAL;SOFT;1;(Service check timed out after 60.01 seconds)
[1456556988] wproc: Core Worker 17281: job 22 (pid=17461): Dormant child reaped
[1456556991] HOST ALERT: motoassist_52.76.71.31;DOWN;SOFT;5;PING CRITICAL - Packet loss = 100%
[1456557002] SERVICE ALERT: motoassist_52.76.71.31;Current Users;CRITICAL;SOFT;2;CHECK_NRPE: Socket timeout after 60 seconds.
[1456557002] HOST ALERT: motoassist_52.76.71.31;DOWN;SOFT;6;PING CRITICAL - Packet loss = 100%
[1456557003] SERVICE ALERT: motoassist_52.76.71.31;Root Partition;CRITICAL;SOFT;1;CHECK_NRPE: Socket timeout after 60 seconds.
[1456557017] SERVICE ALERT: motoassist_52.76.71.31;Memory;CRITICAL;SOFT;2;CHECK_NRPE: Socket timeout after 60 seconds.
[1456557032] HOST ALERT: motoassist_52.76.71.31;DOWN;SOFT;7;PING CRITICAL - Packet loss = 100%
[1456557033] HOST ALERT: motoassist_52.76.71.31;DOWN;SOFT;7;PING CRITICAL - Packet loss = 100%
[1456557034] SERVICE ALERT: motoassist_52.76.71.31;Total Processes;CRITICAL;SOFT;1;CHECK_NRPE: Socket timeout after 60 seconds.
[1456557047] SERVICE ALERT: motoassist_52.76.71.31;Current Load;CRITICAL;HARD;3;CHECK_NRPE: Socket timeout after 60 seconds.
[1456557048] SERVICE ALERT: motoassist_52.76.71.31;Ping Check;CRITICAL;SOFT;2;CHECK_NRPE: Socket timeout after 60 seconds.
[1456557062] SERVICE ALERT: motoassist_52.76.71.31;Current Users;CRITICAL;HARD;3;CHECK_NRPE: Socket timeout after 60 seconds.
[1456557063] SERVICE ALERT: motoassist_52.76.71.31;Root Partition;CRITICAL;SOFT;2;CHECK_NRPE: Socket timeout after 60 seconds.
[1456557064] SERVICE ALERT: motoassist_52.76.71.31;Zombie Process;CRITICAL;SOFT;1;CHECK_NRPE: Socket timeout after 60 seconds.
[1456557064] HOST ALERT: motoassist_52.76.71.31;DOWN;SOFT;8;PING CRITICAL - Packet loss = 100%
[1456557077] SERVICE ALERT: motoassist_52.76.71.31;Memory;CRITICAL;HARD;3;CHECK_NRPE: Socket timeout after 60 seconds.
[1456557094] SERVICE ALERT: motoassist_52.76.71.31;Total Processes;CRITICAL;SOFT;2;CHECK_NRPE: Socket timeout after 60 seconds.
[1456557107] HOST ALERT: motoassist_52.76.71.31;DOWN;SOFT;9;PING CRITICAL - Packet loss = 100%
[1456557108] SERVICE ALERT: motoassist_52.76.71.31;Ping Check;CRITICAL;HARD;3;CHECK_NRPE: Socket timeout after 60 seconds.
[1456557109] Caught SIGTERM, shutting down...
[1456557109] Successfully shutdown... (PID=17277)
[1456557109] Event broker module 'NERD' deinitialized successfully.
[1456557110] Nagios 4.1.1 starting... (PID=17804)
[1456557110] Local time is Sat Feb 27 12:41:50 IST 2016
[1456557110] LOG VERSION: 2.0
[1456557110] qh: Socket '/usr/local/nagios/var/rw/nagios.qh' successfully initialized
[1456557110] qh: core query handler registered
[1456557110] nerd: Channel hostchecks registered successfully
[1456557110] nerd: Channel servicechecks registered successfully
[1456557110] nerd: Channel opathchecks registered successfully
[1456557110] nerd: Fully initialized and ready to rock!
[1456557110] wproc: Successfully registered manager as @wproc with query handler
[1456557110] wproc: Registry request: name=Core Worker 17805;pid=17805
[1456557110] wproc: Registry request: name=Core Worker 17806;pid=17806
[1456557110] wproc: Registry request: name=Core Worker 17807;pid=17807
[1456557110] wproc: Registry request: name=Core Worker 17808;pid=17808
