[1455647400] LOG ROTATION: DAILY
[1455647400] LOG VERSION: 2.0
[1455647400] CURRENT HOST STATE: Nagios Server;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.03 ms
[1455647400] CURRENT HOST STATE: credr_DW_52.76.17.124;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.38 ms
[1455647400] CURRENT HOST STATE: credr_db_prod_master_52.76.120.118;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.71 ms
[1455647400] CURRENT HOST STATE: credr_db_prod_middle_52.76.193.246;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.66 ms
[1455647400] CURRENT HOST STATE: credr_db_prod_slave_52.76.187.176;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.66 ms
[1455647400] CURRENT HOST STATE: credr_dev_52.74.244.220;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.69 ms
[1455647400] CURRENT HOST STATE: credr_prod_52.74.247.15;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.52 ms
[1455647400] CURRENT HOST STATE: credr_prodsolr_52.74.114.132;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.37 ms
[1455647400] CURRENT HOST STATE: credr_stage_52.76.16.57;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.73 ms
[1455671021] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455671381] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;OK;HARD;3;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1455671381] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1455671381] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1455671381] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1455671381] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1455671381] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1455671381] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1455671381] wproc: NOTIFY job 104820 from worker Core Worker 13159 is a non-check helper but exited with return code 2
[1455671381] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1455671381] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455671381] wproc:   stderr line 01: Send options without primary recipient specified.
[1455671381] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455671381] wproc:   stderr line 03: /usr/bin/printf: write error: Broken pipe
[1455674438] Auto-save of retention data completed successfully.
[1455674441] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;SOFT;1;CPU STATISTICS WARNING : user=42.00% system=5.50%, iowait=2.00%, idle=50.00%, nice=0.00%, steal=0.50%
[1455674501] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;SOFT;2;CPU STATISTICS WARNING : user=51.00% system=5.00%, iowait=0.50%, idle=43.00%, nice=0.00%, steal=0.50%
[1455674561] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;HARD;3;CPU STATISTICS WARNING : user=45.00% system=5.00%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1455674561] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=45.00% system=5.00%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1455674561] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=45.00% system=5.00%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1455674561] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=45.00% system=5.00%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1455674561] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=45.00% system=5.00%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1455674561] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=45.00% system=5.00%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1455674561] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=45.00% system=5.00%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1455674561] wproc: NOTIFY job 105336 from worker Core Worker 13160 is a non-check helper but exited with return code 2
[1455674561] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1455674561] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455674561] wproc:   stderr line 01: Send options without primary recipient specified.
[1455674561] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455675101] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;OK;HARD;3;CPU STATISTICS OK : user=28.50% system=0.50%, iowait=0.00%, idle=71.00%, nice=0.00%, steal=0.00%
[1455675101] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=28.50% system=0.50%, iowait=0.00%, idle=71.00%, nice=0.00%, steal=0.00%
[1455675101] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=28.50% system=0.50%, iowait=0.00%, idle=71.00%, nice=0.00%, steal=0.00%
[1455675101] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=28.50% system=0.50%, iowait=0.00%, idle=71.00%, nice=0.00%, steal=0.00%
[1455675101] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=28.50% system=0.50%, iowait=0.00%, idle=71.00%, nice=0.00%, steal=0.00%
[1455675101] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=28.50% system=0.50%, iowait=0.00%, idle=71.00%, nice=0.00%, steal=0.00%
[1455675101] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=28.50% system=0.50%, iowait=0.00%, idle=71.00%, nice=0.00%, steal=0.00%
[1455675101] wproc: NOTIFY job 105425 from worker Core Worker 13159 is a non-check helper but exited with return code 2
[1455675101] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1455675101] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455675101] wproc:   stderr line 01: Send options without primary recipient specified.
[1455675101] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455678038] Auto-save of retention data completed successfully.
[1455678159] SERVICE ALERT: credr_stage_52.76.16.57;Redis Service;CRITICAL;SOFT;1;CRITICAL -  Error: Redis connection to localhost:6379 failed - connect ECONNREFUSED
[1455678161] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;SOFT;1;CPU STATISTICS WARNING : user=45.45% system=6.57%, iowait=0.00%, idle=47.98%, nice=0.00%, steal=0.00%
[1455678219] SERVICE ALERT: credr_stage_52.76.16.57;Redis Service;OK;SOFT;2;OK - uptime_in_days: 0
[1455678221] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;SOFT;2;CPU STATISTICS WARNING : user=44.50% system=6.00%, iowait=0.00%, idle=49.50%, nice=0.00%, steal=0.00%
[1455678281] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;HARD;3;CPU STATISTICS WARNING : user=46.00% system=4.00%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1455678281] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=46.00% system=4.00%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1455678281] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=46.00% system=4.00%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1455678281] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=46.00% system=4.00%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1455678281] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=46.00% system=4.00%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1455678281] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=46.00% system=4.00%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1455678281] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=46.00% system=4.00%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1455678281] wproc: NOTIFY job 105945 from worker Core Worker 13162 is a non-check helper but exited with return code 2
[1455678281] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1455678281] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455678281] wproc:   stderr line 01: Send options without primary recipient specified.
[1455678281] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455678821] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;OK;HARD;3;CPU STATISTICS OK : user=30.65% system=2.01%, iowait=0.00%, idle=67.34%, nice=0.00%, steal=0.00%
[1455678821] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=30.65% system=2.01%, iowait=0.00%, idle=67.34%, nice=0.00%, steal=0.00%
[1455678821] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=30.65% system=2.01%, iowait=0.00%, idle=67.34%, nice=0.00%, steal=0.00%
[1455678821] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=30.65% system=2.01%, iowait=0.00%, idle=67.34%, nice=0.00%, steal=0.00%
[1455678821] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=30.65% system=2.01%, iowait=0.00%, idle=67.34%, nice=0.00%, steal=0.00%
[1455678821] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=30.65% system=2.01%, iowait=0.00%, idle=67.34%, nice=0.00%, steal=0.00%
[1455678821] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=30.65% system=2.01%, iowait=0.00%, idle=67.34%, nice=0.00%, steal=0.00%
[1455678821] wproc: NOTIFY job 106034 from worker Core Worker 13161 is a non-check helper but exited with return code 2
[1455678821] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1455678821] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455678821] wproc:   stderr line 01: Send options without primary recipient specified.
[1455678821] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455681638] Auto-save of retention data completed successfully.
[1455685238] Auto-save of retention data completed successfully.
[1455688838] Auto-save of retention data completed successfully.
[1455692438] Auto-save of retention data completed successfully.
[1455696038] Auto-save of retention data completed successfully.
[1455696761] SERVICE ALERT: credr_stage_52.76.16.57;CPU Usage;CRITICAL;SOFT;1;CPU STATISTICS CRITICAL : user=83.50% system=2.00%, iowait=0.00%, idle=14.50%, nice=0.00%, steal=0.00%
[1455696821] SERVICE ALERT: credr_stage_52.76.16.57;CPU Usage;OK;SOFT;2;CPU STATISTICS OK : user=2.51% system=0.50%, iowait=0.00%, idle=96.98%, nice=0.00%, steal=0.00%
[1455699638] Auto-save of retention data completed successfully.
[1455703238] Auto-save of retention data completed successfully.
[1455703661] SERVICE ALERT: credr_db_prod_master_52.76.120.118;CPU Usage;WARNING;SOFT;1;CPU STATISTICS WARNING : user=62.30% system=1.57%, iowait=0.00%, idle=36.13%, nice=0.00%, steal=0.00%
[1455703721] SERVICE ALERT: credr_db_prod_master_52.76.120.118;CPU Usage;OK;SOFT;2;CPU STATISTICS OK : user=1.50% system=1.00%, iowait=0.00%, idle=97.00%, nice=0.00%, steal=0.50%
[1455706181] SERVICE ALERT: credr_stage_52.76.16.57;CPU Usage;CRITICAL;SOFT;1;CPU STATISTICS CRITICAL : user=78.50% system=20.00%, iowait=0.00%, idle=1.50%, nice=0.00%, steal=0.00%
[1455706241] SERVICE ALERT: credr_stage_52.76.16.57;CPU Usage;CRITICAL;SOFT;2;CPU STATISTICS CRITICAL : user=76.88% system=21.61%, iowait=0.00%, idle=1.51%, nice=0.00%, steal=0.00%
[1455706301] SERVICE ALERT: credr_stage_52.76.16.57;CPU Usage;CRITICAL;HARD;3;CPU STATISTICS CRITICAL : user=79.60% system=18.91%, iowait=0.00%, idle=1.00%, nice=0.00%, steal=0.50%
[1455706301] SERVICE NOTIFICATION: vivek;credr_stage_52.76.16.57;CPU Usage;CRITICAL;notify-service-by-email;CPU STATISTICS CRITICAL : user=79.60% system=18.91%, iowait=0.00%, idle=1.00%, nice=0.00%, steal=0.50%
[1455706301] SERVICE NOTIFICATION: nagiosadmin;credr_stage_52.76.16.57;CPU Usage;CRITICAL;notify-service-by-email;CPU STATISTICS CRITICAL : user=79.60% system=18.91%, iowait=0.00%, idle=1.00%, nice=0.00%, steal=0.50%
[1455706301] SERVICE NOTIFICATION: mohit;credr_stage_52.76.16.57;CPU Usage;CRITICAL;notify-service-by-email;CPU STATISTICS CRITICAL : user=79.60% system=18.91%, iowait=0.00%, idle=1.00%, nice=0.00%, steal=0.50%
[1455706301] SERVICE NOTIFICATION: nagiosinfra;credr_stage_52.76.16.57;CPU Usage;CRITICAL;notify-service-by-email;CPU STATISTICS CRITICAL : user=79.60% system=18.91%, iowait=0.00%, idle=1.00%, nice=0.00%, steal=0.50%
[1455706301] wproc: NOTIFY job 110496 from worker Core Worker 13159 is a non-check helper but exited with return code 2
[1455706301] wproc:   host=credr_stage_52.76.16.57; service=CPU Usage; contact=nagiosinfra
[1455706301] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455706301] wproc:   stderr line 01: Send options without primary recipient specified.
[1455706301] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455706481] SERVICE ALERT: credr_stage_52.76.16.57;CPU Usage;OK;HARD;3;CPU STATISTICS OK : user=0.50% system=0.00%, iowait=0.00%, idle=99.50%, nice=0.00%, steal=0.00%
[1455706481] SERVICE NOTIFICATION: vivek;credr_stage_52.76.16.57;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.50% system=0.00%, iowait=0.00%, idle=99.50%, nice=0.00%, steal=0.00%
[1455706481] SERVICE NOTIFICATION: nagiosadmin;credr_stage_52.76.16.57;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.50% system=0.00%, iowait=0.00%, idle=99.50%, nice=0.00%, steal=0.00%
[1455706481] SERVICE NOTIFICATION: mohit;credr_stage_52.76.16.57;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.50% system=0.00%, iowait=0.00%, idle=99.50%, nice=0.00%, steal=0.00%
[1455706481] SERVICE NOTIFICATION: nagiosinfra;credr_stage_52.76.16.57;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.50% system=0.00%, iowait=0.00%, idle=99.50%, nice=0.00%, steal=0.00%
[1455706481] wproc: NOTIFY job 110527 from worker Core Worker 13162 is a non-check helper but exited with return code 2
[1455706481] wproc:   host=credr_stage_52.76.16.57; service=CPU Usage; contact=nagiosinfra
[1455706481] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455706481] wproc:   stderr line 01: Send options without primary recipient specified.
[1455706481] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455706838] Auto-save of retention data completed successfully.
[1455710438] Auto-save of retention data completed successfully.
[1455712421] SERVICE ALERT: credr_stage_52.76.16.57;CPU Usage;CRITICAL;SOFT;1;CPU STATISTICS CRITICAL : user=72.14% system=22.89%, iowait=0.00%, idle=4.98%, nice=0.00%, steal=0.00%
[1455712481] SERVICE ALERT: credr_stage_52.76.16.57;CPU Usage;CRITICAL;SOFT;2;CPU STATISTICS CRITICAL : user=78.00% system=21.00%, iowait=0.00%, idle=1.00%, nice=0.00%, steal=0.00%
[1455712541] SERVICE ALERT: credr_stage_52.76.16.57;CPU Usage;CRITICAL;HARD;3;CPU STATISTICS CRITICAL : user=77.89% system=21.11%, iowait=0.00%, idle=1.01%, nice=0.00%, steal=0.00%
[1455712541] SERVICE NOTIFICATION: vivek;credr_stage_52.76.16.57;CPU Usage;CRITICAL;notify-service-by-email;CPU STATISTICS CRITICAL : user=77.89% system=21.11%, iowait=0.00%, idle=1.01%, nice=0.00%, steal=0.00%
[1455712541] SERVICE NOTIFICATION: nagiosadmin;credr_stage_52.76.16.57;CPU Usage;CRITICAL;notify-service-by-email;CPU STATISTICS CRITICAL : user=77.89% system=21.11%, iowait=0.00%, idle=1.01%, nice=0.00%, steal=0.00%
[1455712541] SERVICE NOTIFICATION: mohit;credr_stage_52.76.16.57;CPU Usage;CRITICAL;notify-service-by-email;CPU STATISTICS CRITICAL : user=77.89% system=21.11%, iowait=0.00%, idle=1.01%, nice=0.00%, steal=0.00%
[1455712541] SERVICE NOTIFICATION: nagiosinfra;credr_stage_52.76.16.57;CPU Usage;CRITICAL;notify-service-by-email;CPU STATISTICS CRITICAL : user=77.89% system=21.11%, iowait=0.00%, idle=1.01%, nice=0.00%, steal=0.00%
[1455712541] wproc: NOTIFY job 111509 from worker Core Worker 13159 is a non-check helper but exited with return code 2
[1455712541] wproc:   host=credr_stage_52.76.16.57; service=CPU Usage; contact=nagiosinfra
[1455712541] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455712541] wproc:   stderr line 01: Send options without primary recipient specified.
[1455712541] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455712991] SERVICE ALERT: credr_prodsolr_52.74.114.132;CPU Usage;WARNING;SOFT;1;CPU STATISTICS WARNING : user=43.84% system=3.94%, iowait=1.97%, idle=49.75%, nice=0.00%, steal=0.49%
[1455713051] SERVICE ALERT: credr_prodsolr_52.74.114.132;CPU Usage;OK;SOFT;2;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1455714038] Auto-save of retention data completed successfully.
[1455714161] SERVICE ALERT: credr_stage_52.76.16.57;CPU Usage;WARNING;HARD;3;CPU STATISTICS WARNING : user=43.50% system=2.50%, iowait=0.00%, idle=53.50%, nice=0.00%, steal=0.50%
[1455714161] SERVICE NOTIFICATION: vivek;credr_stage_52.76.16.57;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=43.50% system=2.50%, iowait=0.00%, idle=53.50%, nice=0.00%, steal=0.50%
[1455714161] SERVICE NOTIFICATION: nagiosadmin;credr_stage_52.76.16.57;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=43.50% system=2.50%, iowait=0.00%, idle=53.50%, nice=0.00%, steal=0.50%
[1455714161] SERVICE NOTIFICATION: mohit;credr_stage_52.76.16.57;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=43.50% system=2.50%, iowait=0.00%, idle=53.50%, nice=0.00%, steal=0.50%
[1455714161] SERVICE NOTIFICATION: nagiosinfra;credr_stage_52.76.16.57;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=43.50% system=2.50%, iowait=0.00%, idle=53.50%, nice=0.00%, steal=0.50%
[1455714161] wproc: NOTIFY job 111774 from worker Core Worker 13162 is a non-check helper but exited with return code 2
[1455714161] wproc:   host=credr_stage_52.76.16.57; service=CPU Usage; contact=nagiosinfra
[1455714161] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455714161] wproc:   stderr line 01: Send options without primary recipient specified.
[1455714161] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455714161] wproc:   stderr line 03: /usr/bin/printf: write error: Broken pipe
[1455714341] SERVICE ALERT: credr_stage_52.76.16.57;CPU Usage;OK;HARD;3;CPU STATISTICS OK : user=0.00% system=0.50%, iowait=0.00%, idle=99.50%, nice=0.00%, steal=0.00%
[1455714341] SERVICE NOTIFICATION: vivek;credr_stage_52.76.16.57;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.50%, iowait=0.00%, idle=99.50%, nice=0.00%, steal=0.00%
[1455714341] SERVICE NOTIFICATION: nagiosadmin;credr_stage_52.76.16.57;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.50%, iowait=0.00%, idle=99.50%, nice=0.00%, steal=0.00%
[1455714341] SERVICE NOTIFICATION: mohit;credr_stage_52.76.16.57;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.50%, iowait=0.00%, idle=99.50%, nice=0.00%, steal=0.00%
[1455714341] SERVICE NOTIFICATION: nagiosinfra;credr_stage_52.76.16.57;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.50%, iowait=0.00%, idle=99.50%, nice=0.00%, steal=0.00%
[1455714341] wproc: NOTIFY job 111804 from worker Core Worker 13161 is a non-check helper but exited with return code 2
[1455714341] wproc:   host=credr_stage_52.76.16.57; service=CPU Usage; contact=nagiosinfra
[1455714341] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455714341] wproc:   stderr line 01: Send options without primary recipient specified.
[1455714341] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455717638] Auto-save of retention data completed successfully.
[1455721238] Auto-save of retention data completed successfully.
[1455724838] Auto-save of retention data completed successfully.
[1455728438] Auto-save of retention data completed successfully.
[1455731981] SERVICE ALERT: credr_stage_52.76.16.57;CPU Usage;WARNING;SOFT;1;CPU STATISTICS WARNING : user=64.80% system=1.53%, iowait=0.00%, idle=33.16%, nice=0.00%, steal=0.51%
[1455732038] Auto-save of retention data completed successfully.
[1455732041] SERVICE ALERT: credr_stage_52.76.16.57;CPU Usage;OK;SOFT;2;CPU STATISTICS OK : user=1.01% system=0.00%, iowait=0.00%, idle=98.99%, nice=0.00%, steal=0.00%
