[1455301800] LOG ROTATION: DAILY
[1455301800] LOG VERSION: 2.0
[1455301800] CURRENT HOST STATE: Nagios Server;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.04 ms
[1455301800] CURRENT HOST STATE: credr_DW_52.76.17.124;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.48 ms
[1455301800] CURRENT HOST STATE: credr_db_prod_master_52.76.120.118;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.60 ms
[1455301800] CURRENT HOST STATE: credr_db_prod_middle_52.76.193.246;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.63 ms
[1455301800] CURRENT HOST STATE: credr_db_prod_slave_52.76.187.176;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.87 ms
[1455301800] CURRENT HOST STATE: credr_dev_52.74.244.220;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.67 ms
[1455301800] CURRENT HOST STATE: credr_prod_52.74.247.15;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.53 ms
[1455301800] CURRENT HOST STATE: credr_prodsolr_52.74.114.132;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.35 ms
[1455301800] CURRENT HOST STATE: credr_stage_52.76.16.57;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.69 ms
[1455334901] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;CRITICAL;notify-service-by-email;CPU STATISTICS CRITICAL : user=82.89% system=13.82%, iowait=0.00%, idle=2.63%, nice=0.00%, steal=0.66%
[1455334901] wproc: NOTIFY job 50178 from worker Core Worker 13162 is a non-check helper but exited with return code 2
[1455334901] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1455334901] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455334901] wproc:   stderr line 01: Send options without primary recipient specified.
[1455334901] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455335621] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;OK;HARD;3;CPU STATISTICS OK : user=28.36% system=2.49%, iowait=0.00%, idle=68.66%, nice=0.00%, steal=0.50%
[1455335621] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=28.36% system=2.49%, iowait=0.00%, idle=68.66%, nice=0.00%, steal=0.50%
[1455335621] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=28.36% system=2.49%, iowait=0.00%, idle=68.66%, nice=0.00%, steal=0.50%
[1455335621] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=28.36% system=2.49%, iowait=0.00%, idle=68.66%, nice=0.00%, steal=0.50%
[1455335621] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=28.36% system=2.49%, iowait=0.00%, idle=68.66%, nice=0.00%, steal=0.50%
[1455335621] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=28.36% system=2.49%, iowait=0.00%, idle=68.66%, nice=0.00%, steal=0.50%
[1455335621] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=28.36% system=2.49%, iowait=0.00%, idle=68.66%, nice=0.00%, steal=0.50%
[1455335621] wproc: NOTIFY job 50296 from worker Core Worker 13161 is a non-check helper but exited with return code 2
[1455335621] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1455335621] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455335621] wproc:   stderr line 01: Send options without primary recipient specified.
[1455335621] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455335801] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;CRITICAL;SOFT;1;CPU STATISTICS CRITICAL : user=77.72% system=12.44%, iowait=0.00%, idle=9.33%, nice=0.00%, steal=0.52%
[1455335861] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;SOFT;2;CPU STATISTICS WARNING : user=48.74% system=5.53%, iowait=0.00%, idle=45.73%, nice=0.00%, steal=0.00%
[1455335921] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;HARD;3;CPU STATISTICS WARNING : user=43.22% system=6.03%, iowait=0.00%, idle=50.25%, nice=0.00%, steal=0.50%
[1455335921] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=43.22% system=6.03%, iowait=0.00%, idle=50.25%, nice=0.00%, steal=0.50%
[1455335921] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=43.22% system=6.03%, iowait=0.00%, idle=50.25%, nice=0.00%, steal=0.50%
[1455335921] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=43.22% system=6.03%, iowait=0.00%, idle=50.25%, nice=0.00%, steal=0.50%
[1455335921] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=43.22% system=6.03%, iowait=0.00%, idle=50.25%, nice=0.00%, steal=0.50%
[1455335921] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=43.22% system=6.03%, iowait=0.00%, idle=50.25%, nice=0.00%, steal=0.50%
[1455335921] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=43.22% system=6.03%, iowait=0.00%, idle=50.25%, nice=0.00%, steal=0.50%
[1455335921] wproc: NOTIFY job 50348 from worker Core Worker 13162 is a non-check helper but exited with return code 2
[1455335921] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1455335921] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455335921] wproc:   stderr line 01: Send options without primary recipient specified.
[1455335921] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455336038] Auto-save of retention data completed successfully.
[1455336281] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;OK;HARD;3;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1455336281] SERVICE FLAPPING ALERT: credr_DW_52.76.17.124;CPU Usage;STARTED; Service appears to have started flapping (23.4% change >= 20.0% threshold)
[1455339521] SERVICE FLAPPING ALERT: credr_DW_52.76.17.124;CPU Usage;STOPPED; Service appears to have stopped flapping (3.9% change < 5.0% threshold)
[1455339638] Auto-save of retention data completed successfully.
[1455343238] Auto-save of retention data completed successfully.
[1455346838] Auto-save of retention data completed successfully.
[1455350438] Auto-save of retention data completed successfully.
[1455354038] Auto-save of retention data completed successfully.
[1455357638] Auto-save of retention data completed successfully.
[1455361238] Auto-save of retention data completed successfully.
[1455364838] Auto-save of retention data completed successfully.
[1455368438] Auto-save of retention data completed successfully.
[1455368621] SERVICE ALERT: credr_db_prod_master_52.76.120.118;CPU Usage;WARNING;SOFT;1;CPU STATISTICS WARNING : user=52.26% system=0.00%, iowait=0.50%, idle=46.73%, nice=0.00%, steal=0.50%
[1455368681] SERVICE ALERT: credr_db_prod_master_52.76.120.118;CPU Usage;OK;SOFT;2;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=99.50%, nice=0.00%, steal=0.50%
[1455372038] Auto-save of retention data completed successfully.
[1455375638] Auto-save of retention data completed successfully.
[1455379238] Auto-save of retention data completed successfully.
[1455382838] Auto-save of retention data completed successfully.
[1455386438] Auto-save of retention data completed successfully.
