[1455215400] LOG ROTATION: DAILY
[1455215400] LOG VERSION: 2.0
[1455215400] CURRENT HOST STATE: Nagios Server;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.03 ms
[1455215400] CURRENT HOST STATE: credr_DW_52.76.17.124;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.42 ms
[1455215400] CURRENT HOST STATE: credr_db_prod_master_52.76.120.118;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.67 ms
[1455215400] CURRENT HOST STATE: credr_db_prod_middle_52.76.193.246;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.66 ms
[1455215400] CURRENT HOST STATE: credr_db_prod_slave_52.76.187.176;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.68 ms
[1455215400] CURRENT HOST STATE: credr_dev_52.74.244.220;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.65 ms
[1455215400] CURRENT HOST STATE: credr_prod_52.74.247.15;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.49 ms
[1455215400] CURRENT HOST STATE: credr_prodsolr_52.74.114.132;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.39 ms
[1455215400] CURRENT HOST STATE: credr_stage_52.76.16.57;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.70 ms
[1455249581] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;HARD;3;CPU STATISTICS WARNING : user=47.00% system=5.50%, iowait=0.00%, idle=47.50%, nice=0.00%, steal=0.00%
[1455249581] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=47.00% system=5.50%, iowait=0.00%, idle=47.50%, nice=0.00%, steal=0.00%
[1455249581] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=47.00% system=5.50%, iowait=0.00%, idle=47.50%, nice=0.00%, steal=0.00%
[1455249581] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=47.00% system=5.50%, iowait=0.00%, idle=47.50%, nice=0.00%, steal=0.00%
[1455249581] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=47.00% system=5.50%, iowait=0.00%, idle=47.50%, nice=0.00%, steal=0.00%
[1455249581] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=47.00% system=5.50%, iowait=0.00%, idle=47.50%, nice=0.00%, steal=0.00%
[1455249581] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=47.00% system=5.50%, iowait=0.00%, idle=47.50%, nice=0.00%, steal=0.00%
[1455249581] wproc: NOTIFY job 36315 from worker Core Worker 13159 is a non-check helper but exited with return code 2
[1455249581] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1455249581] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455249581] wproc:   stderr line 01: Send options without primary recipient specified.
[1455249581] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455249638] Auto-save of retention data completed successfully.
[1455249761] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;CRITICAL;HARD;3;CPU STATISTICS CRITICAL : user=86.22% system=10.71%, iowait=0.00%, idle=2.55%, nice=0.00%, steal=0.51%
[1455249761] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;CPU Usage;CRITICAL;notify-service-by-email;CPU STATISTICS CRITICAL : user=86.22% system=10.71%, iowait=0.00%, idle=2.55%, nice=0.00%, steal=0.51%
[1455249761] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;CPU Usage;CRITICAL;notify-service-by-email;CPU STATISTICS CRITICAL : user=86.22% system=10.71%, iowait=0.00%, idle=2.55%, nice=0.00%, steal=0.51%
[1455249761] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;CPU Usage;CRITICAL;notify-service-by-email;CPU STATISTICS CRITICAL : user=86.22% system=10.71%, iowait=0.00%, idle=2.55%, nice=0.00%, steal=0.51%
[1455249761] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;CPU Usage;CRITICAL;notify-service-by-email;CPU STATISTICS CRITICAL : user=86.22% system=10.71%, iowait=0.00%, idle=2.55%, nice=0.00%, steal=0.51%
[1455249761] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;CPU Usage;CRITICAL;notify-service-by-email;CPU STATISTICS CRITICAL : user=86.22% system=10.71%, iowait=0.00%, idle=2.55%, nice=0.00%, steal=0.51%
[1455249761] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;CRITICAL;notify-service-by-email;CPU STATISTICS CRITICAL : user=86.22% system=10.71%, iowait=0.00%, idle=2.55%, nice=0.00%, steal=0.51%
[1455249761] wproc: NOTIFY job 36346 from worker Core Worker 13160 is a non-check helper but exited with return code 2
[1455249761] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1455249761] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455249761] wproc:   stderr line 01: Send options without primary recipient specified.
[1455249761] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455249849] SERVICE ALERT: credr_DW_52.76.17.124;PG Locks;WARNING;SOFT;1;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455249909] SERVICE ALERT: credr_DW_52.76.17.124;PG Locks;WARNING;SOFT;2;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455249969] SERVICE ALERT: credr_DW_52.76.17.124;PG Locks;WARNING;HARD;3;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455249969] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;PG Locks;WARNING;notify-service-by-email;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455249969] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;PG Locks;WARNING;notify-service-by-email;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455249969] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;PG Locks;WARNING;notify-service-by-email;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455249969] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;PG Locks;WARNING;notify-service-by-email;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455249969] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;PG Locks;WARNING;notify-service-by-email;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455249969] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;PG Locks;WARNING;notify-service-by-email;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455249969] wproc: NOTIFY job 36384 from worker Core Worker 13162 is a non-check helper but exited with return code 2
[1455249969] wproc:   host=credr_DW_52.76.17.124; service=PG Locks; contact=nagiosdb
[1455249969] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455249969] wproc:   stderr line 01: Send options without primary recipient specified.
[1455249969] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455249969] wproc:   stderr line 03: /usr/bin/printf: write error: Broken pipe
[1455250301] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;HARD;3;CPU STATISTICS WARNING : user=59.54% system=6.94%, iowait=0.00%, idle=33.53%, nice=0.00%, steal=0.00%
[1455250301] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=59.54% system=6.94%, iowait=0.00%, idle=33.53%, nice=0.00%, steal=0.00%
[1455250301] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=59.54% system=6.94%, iowait=0.00%, idle=33.53%, nice=0.00%, steal=0.00%
[1455250301] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=59.54% system=6.94%, iowait=0.00%, idle=33.53%, nice=0.00%, steal=0.00%
[1455250301] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=59.54% system=6.94%, iowait=0.00%, idle=33.53%, nice=0.00%, steal=0.00%
[1455250301] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=59.54% system=6.94%, iowait=0.00%, idle=33.53%, nice=0.00%, steal=0.00%
[1455250301] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=59.54% system=6.94%, iowait=0.00%, idle=33.53%, nice=0.00%, steal=0.00%
[1455250301] wproc: NOTIFY job 36438 from worker Core Worker 13162 is a non-check helper but exited with return code 2
[1455250301] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1455250301] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455250301] wproc:   stderr line 01: Send options without primary recipient specified.
[1455250301] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455250301] wproc:   stderr line 03: /usr/bin/printf: write error: Broken pipe
[1455250329] SERVICE ALERT: credr_DW_52.76.17.124;PG Locks;OK;HARD;3;POSTGRES_LOCKS OK: DB "apps_data" total=82
[1455250329] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;PG Locks;OK;notify-service-by-email;POSTGRES_LOCKS OK: DB "apps_data" total=82
[1455250329] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;PG Locks;OK;notify-service-by-email;POSTGRES_LOCKS OK: DB "apps_data" total=82
[1455250329] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;PG Locks;OK;notify-service-by-email;POSTGRES_LOCKS OK: DB "apps_data" total=82
[1455250329] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;PG Locks;OK;notify-service-by-email;POSTGRES_LOCKS OK: DB "apps_data" total=82
[1455250329] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;PG Locks;OK;notify-service-by-email;POSTGRES_LOCKS OK: DB "apps_data" total=82
[1455250329] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;PG Locks;OK;notify-service-by-email;POSTGRES_LOCKS OK: DB "apps_data" total=82
[1455250329] wproc: NOTIFY job 36445 from worker Core Worker 13160 is a non-check helper but exited with return code 2
[1455250329] wproc:   host=credr_DW_52.76.17.124; service=PG Locks; contact=nagiosdb
[1455250329] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455250329] wproc:   stderr line 01: Send options without primary recipient specified.
[1455250329] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455250661] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;OK;HARD;3;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1455250661] SERVICE FLAPPING ALERT: credr_DW_52.76.17.124;CPU Usage;STARTED; Service appears to have started flapping (23.3% change >= 20.0% threshold)
[1455250841] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;SOFT;1;CPU STATISTICS WARNING : user=45.77% system=4.48%, iowait=0.00%, idle=49.25%, nice=0.00%, steal=0.50%
[1455250869] SERVICE ALERT: credr_DW_52.76.17.124;PG Locks;WARNING;SOFT;1;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455250901] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;SOFT;2;CPU STATISTICS WARNING : user=47.00% system=2.00%, iowait=0.00%, idle=50.50%, nice=0.00%, steal=0.50%
[1455250929] SERVICE ALERT: credr_DW_52.76.17.124;PG Locks;WARNING;SOFT;2;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455250961] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;HARD;3;CPU STATISTICS WARNING : user=45.27% system=4.98%, iowait=0.50%, idle=49.25%, nice=0.00%, steal=0.00%
[1455250990] SERVICE ALERT: credr_DW_52.76.17.124;PG Locks;WARNING;HARD;3;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455250990] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;PG Locks;WARNING;notify-service-by-email;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455250990] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;PG Locks;WARNING;notify-service-by-email;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455250990] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;PG Locks;WARNING;notify-service-by-email;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455250990] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;PG Locks;WARNING;notify-service-by-email;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455250990] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;PG Locks;WARNING;notify-service-by-email;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455250990] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;PG Locks;WARNING;notify-service-by-email;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455250990] wproc: NOTIFY job 36552 from worker Core Worker 13159 is a non-check helper but exited with return code 2
[1455250990] wproc:   host=credr_DW_52.76.17.124; service=PG Locks; contact=nagiosdb
[1455250990] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1455250990] wproc:   stderr line 01: Send options without primary recipient specified.
[1455250990] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1455251501] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;OK;HARD;3;CPU STATISTICS OK : user=12.44% system=1.99%, iowait=0.00%, idle=85.57%, nice=0.00%, steal=0.00%
[1455251529] SERVICE ALERT: credr_DW_52.76.17.124;PG Locks;OK;HARD;3;POSTGRES_LOCKS OK: DB "apps_data" total=82
[1455251529] SERVICE FLAPPING ALERT: credr_DW_52.76.17.124;PG Locks;STARTED; Service appears to have started flapping (22.8% change >= 20.0% threshold)
[1455253001] SERVICE ALERT: credr_db_prod_master_52.76.120.118;CPU Usage;WARNING;SOFT;1;CPU STATISTICS WARNING : user=55.90% system=1.54%, iowait=0.00%, idle=42.56%, nice=0.00%, steal=0.00%
[1455253061] SERVICE ALERT: credr_db_prod_master_52.76.120.118;CPU Usage;OK;SOFT;2;CPU STATISTICS OK : user=31.31% system=3.03%, iowait=0.00%, idle=65.15%, nice=0.00%, steal=0.51%
[1455253238] Auto-save of retention data completed successfully.
[1455253301] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;SOFT;1;CPU STATISTICS WARNING : user=48.50% system=5.00%, iowait=0.00%, idle=46.00%, nice=0.00%, steal=0.50%
[1455253329] SERVICE ALERT: credr_DW_52.76.17.124;PG Locks;WARNING;SOFT;1;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455253361] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;SOFT;2;CPU STATISTICS WARNING : user=42.79% system=7.46%, iowait=0.00%, idle=49.75%, nice=0.00%, steal=0.00%
[1455253389] SERVICE ALERT: credr_DW_52.76.17.124;PG Locks;WARNING;SOFT;2;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455253421] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;HARD;3;CPU STATISTICS WARNING : user=45.27% system=3.98%, iowait=0.00%, idle=50.25%, nice=0.00%, steal=0.50%
[1455253449] SERVICE ALERT: credr_DW_52.76.17.124;PG Locks;WARNING;HARD;3;POSTGRES_LOCKS WARNING: DB "apps_data" total locks: 109
[1455254501] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;OK;HARD;3;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1455254529] SERVICE ALERT: credr_DW_52.76.17.124;PG Locks;OK;HARD;3;POSTGRES_LOCKS OK: DB "apps_data" total=82
[1455256838] Auto-save of retention data completed successfully.
[1455257021] SERVICE FLAPPING ALERT: credr_DW_52.76.17.124;CPU Usage;STOPPED; Service appears to have stopped flapping (4.4% change < 5.0% threshold)
[1455257049] SERVICE FLAPPING ALERT: credr_DW_52.76.17.124;PG Locks;STOPPED; Service appears to have stopped flapping (4.4% change < 5.0% threshold)
[1455260438] Auto-save of retention data completed successfully.
[1455263681] SERVICE ALERT: credr_db_prod_master_52.76.120.118;CPU Usage;WARNING;SOFT;1;CPU STATISTICS WARNING : user=55.78% system=0.50%, iowait=0.00%, idle=43.72%, nice=0.00%, steal=0.00%
[1455263741] SERVICE ALERT: credr_db_prod_master_52.76.120.118;CPU Usage;OK;SOFT;2;CPU STATISTICS OK : user=10.20% system=2.04%, iowait=0.00%, idle=87.24%, nice=0.00%, steal=0.51%
[1455264038] Auto-save of retention data completed successfully.
[1455267638] Auto-save of retention data completed successfully.
[1455271238] Auto-save of retention data completed successfully.
[1455274838] Auto-save of retention data completed successfully.
[1455278438] Auto-save of retention data completed successfully.
[1455282038] Auto-save of retention data completed successfully.
[1455285638] Auto-save of retention data completed successfully.
[1455289238] Auto-save of retention data completed successfully.
[1455292838] Auto-save of retention data completed successfully.
[1455296438] Auto-save of retention data completed successfully.
[1455300038] Auto-save of retention data completed successfully.
