[1455993000] LOG ROTATION: DAILY
[1455993000] LOG VERSION: 2.0
[1455993000] CURRENT HOST STATE: Nagios Server;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.04 ms
[1455993000] CURRENT HOST STATE: credr_DW_52.76.17.124;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.55 ms
[1455993000] CURRENT HOST STATE: credr_db_prod_master_52.76.120.118;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.66 ms
[1455993000] CURRENT HOST STATE: credr_db_prod_middle_52.76.193.246;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.63 ms
[1455993000] CURRENT HOST STATE: credr_db_prod_slave_52.76.187.176;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.68 ms
[1455993000] CURRENT HOST STATE: credr_dev_52.74.244.220;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.72 ms
[1455993000] CURRENT HOST STATE: credr_prod_52.74.247.15;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.56 ms
[1455993000] CURRENT HOST STATE: credr_prodsolr_52.74.114.132;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 1.38 ms
[1455993000] CURRENT HOST STATE: credr_stage_52.76.16.57;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.59 ms
[1456016573] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456016933] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;OK;HARD;3;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1456016933] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1456016933] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1456016933] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1456016933] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1456016933] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1456016933] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=0.00% system=0.00%, iowait=0.00%, idle=100.00%, nice=0.00%, steal=0.00%
[1456016933] wproc: NOTIFY job 10838 from worker Core Worker 28930 is a non-check helper but exited with return code 2
[1456016933] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1456016933] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456016933] wproc:   stderr line 01: Send options without primary recipient specified.
[1456016933] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456018588] Auto-save of retention data completed successfully.
[1456020173] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;SOFT;1;CPU STATISTICS WARNING : user=46.00% system=4.00%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1456020233] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;SOFT;2;CPU STATISTICS WARNING : user=45.50% system=4.50%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1456020293] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;HARD;3;CPU STATISTICS WARNING : user=50.25% system=8.54%, iowait=0.00%, idle=41.21%, nice=0.00%, steal=0.00%
[1456020293] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=50.25% system=8.54%, iowait=0.00%, idle=41.21%, nice=0.00%, steal=0.00%
[1456020293] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=50.25% system=8.54%, iowait=0.00%, idle=41.21%, nice=0.00%, steal=0.00%
[1456020293] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=50.25% system=8.54%, iowait=0.00%, idle=41.21%, nice=0.00%, steal=0.00%
[1456020293] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=50.25% system=8.54%, iowait=0.00%, idle=41.21%, nice=0.00%, steal=0.00%
[1456020293] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=50.25% system=8.54%, iowait=0.00%, idle=41.21%, nice=0.00%, steal=0.00%
[1456020293] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=50.25% system=8.54%, iowait=0.00%, idle=41.21%, nice=0.00%, steal=0.00%
[1456020293] wproc: NOTIFY job 11383 from worker Core Worker 28928 is a non-check helper but exited with return code 2
[1456020293] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1456020293] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456020293] wproc:   stderr line 01: Send options without primary recipient specified.
[1456020293] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456021013] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;OK;HARD;3;CPU STATISTICS OK : user=9.45% system=2.99%, iowait=0.00%, idle=87.56%, nice=0.00%, steal=0.00%
[1456021013] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=9.45% system=2.99%, iowait=0.00%, idle=87.56%, nice=0.00%, steal=0.00%
[1456021013] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=9.45% system=2.99%, iowait=0.00%, idle=87.56%, nice=0.00%, steal=0.00%
[1456021013] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=9.45% system=2.99%, iowait=0.00%, idle=87.56%, nice=0.00%, steal=0.00%
[1456021013] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=9.45% system=2.99%, iowait=0.00%, idle=87.56%, nice=0.00%, steal=0.00%
[1456021013] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=9.45% system=2.99%, iowait=0.00%, idle=87.56%, nice=0.00%, steal=0.00%
[1456021013] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=9.45% system=2.99%, iowait=0.00%, idle=87.56%, nice=0.00%, steal=0.00%
[1456021013] wproc: NOTIFY job 11502 from worker Core Worker 28930 is a non-check helper but exited with return code 2
[1456021013] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1456021013] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456021013] wproc:   stderr line 01: Send options without primary recipient specified.
[1456021013] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456022188] Auto-save of retention data completed successfully.
[1456023713] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;SOFT;1;CPU STATISTICS WARNING : user=44.50% system=5.50%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1456023773] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;SOFT;2;CPU STATISTICS WARNING : user=44.44% system=5.05%, iowait=0.00%, idle=50.51%, nice=0.00%, steal=0.00%
[1456023833] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;OK;SOFT;3;CPU STATISTICS OK : user=39.70% system=10.05%, iowait=0.00%, idle=50.25%, nice=0.00%, steal=0.00%
[1456024013] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;SOFT;1;CPU STATISTICS WARNING : user=46.50% system=3.50%, iowait=0.00%, idle=50.00%, nice=0.00%, steal=0.00%
[1456024073] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;SOFT;2;CPU STATISTICS WARNING : user=42.79% system=6.97%, iowait=0.00%, idle=49.75%, nice=0.00%, steal=0.50%
[1456024133] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;WARNING;HARD;3;CPU STATISTICS WARNING : user=40.80% system=8.96%, iowait=0.00%, idle=49.75%, nice=0.00%, steal=0.50%
[1456024133] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=40.80% system=8.96%, iowait=0.00%, idle=49.75%, nice=0.00%, steal=0.50%
[1456024133] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=40.80% system=8.96%, iowait=0.00%, idle=49.75%, nice=0.00%, steal=0.50%
[1456024133] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=40.80% system=8.96%, iowait=0.00%, idle=49.75%, nice=0.00%, steal=0.50%
[1456024133] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=40.80% system=8.96%, iowait=0.00%, idle=49.75%, nice=0.00%, steal=0.50%
[1456024133] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=40.80% system=8.96%, iowait=0.00%, idle=49.75%, nice=0.00%, steal=0.50%
[1456024133] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;WARNING;notify-service-by-email;CPU STATISTICS WARNING : user=40.80% system=8.96%, iowait=0.00%, idle=49.75%, nice=0.00%, steal=0.50%
[1456024133] wproc: NOTIFY job 12013 from worker Core Worker 28930 is a non-check helper but exited with return code 2
[1456024133] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1456024133] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456024133] wproc:   stderr line 01: Send options without primary recipient specified.
[1456024133] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456024133] wproc:   stderr line 03: /usr/bin/printf: write error: Broken pipe
[1456024313] SERVICE ALERT: credr_DW_52.76.17.124;CPU Usage;OK;HARD;3;CPU STATISTICS OK : user=38.69% system=10.55%, iowait=0.00%, idle=50.75%, nice=0.00%, steal=0.00%
[1456024313] SERVICE NOTIFICATION: nagiosadmin;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=38.69% system=10.55%, iowait=0.00%, idle=50.75%, nice=0.00%, steal=0.00%
[1456024313] SERVICE NOTIFICATION: mohit;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=38.69% system=10.55%, iowait=0.00%, idle=50.75%, nice=0.00%, steal=0.00%
[1456024313] SERVICE NOTIFICATION: nitin;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=38.69% system=10.55%, iowait=0.00%, idle=50.75%, nice=0.00%, steal=0.00%
[1456024313] SERVICE NOTIFICATION: suneet;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=38.69% system=10.55%, iowait=0.00%, idle=50.75%, nice=0.00%, steal=0.00%
[1456024313] SERVICE NOTIFICATION: sudheer;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=38.69% system=10.55%, iowait=0.00%, idle=50.75%, nice=0.00%, steal=0.00%
[1456024313] SERVICE NOTIFICATION: nagiosdb;credr_DW_52.76.17.124;CPU Usage;OK;notify-service-by-email;CPU STATISTICS OK : user=38.69% system=10.55%, iowait=0.00%, idle=50.75%, nice=0.00%, steal=0.00%
[1456024313] wproc: NOTIFY job 12043 from worker Core Worker 28928 is a non-check helper but exited with return code 2
[1456024313] wproc:   host=credr_DW_52.76.17.124; service=CPU Usage; contact=nagiosdb
[1456024313] wproc:   early_timeout=0; exited_ok=1; wait_status=512; error_code=0;
[1456024313] wproc:   stderr line 01: Send options without primary recipient specified.
[1456024313] wproc:   stderr line 02: Usage: mail -eiIUdEFntBDNHRV~ -T FILE -u USER -h hops -r address -s SUBJECT -a FILE -q FILE -f FILE -A ACCOUNT -b USERS -c USERS -S OPTION users
[1456025788] Auto-save of retention data completed successfully.
[1456029388] Auto-save of retention data completed successfully.
[1456032988] Auto-save of retention data completed successfully.
[1456036588] Auto-save of retention data completed successfully.
[1456040188] Auto-save of retention data completed successfully.
[1456043788] Auto-save of retention data completed successfully.
[1456047388] Auto-save of retention data completed successfully.
[1456050988] Auto-save of retention data completed successfully.
[1456054588] Auto-save of retention data completed successfully.
[1456058188] Auto-save of retention data completed successfully.
[1456060416] SERVICE ALERT: credr_prod_52.74.247.15;CPU Usage;WARNING;SOFT;1;CPU STATISTICS WARNING : user=52.16% system=2.09%, iowait=0.00%, idle=45.62%, nice=0.00%, steal=0.13%
[1456060476] SERVICE ALERT: credr_prod_52.74.247.15;CPU Usage;OK;SOFT;2;CPU STATISTICS OK : user=2.90% system=0.13%, iowait=0.00%, idle=96.97%, nice=0.00%, steal=0.00%
[1456061788] Auto-save of retention data completed successfully.
[1456065388] Auto-save of retention data completed successfully.
[1456068988] Auto-save of retention data completed successfully.
[1456072588] Auto-save of retention data completed successfully.
[1456076188] Auto-save of retention data completed successfully.
